component1,component2,component3
-0.2594716075788219,-0.6514014280373817,0.0723453338887759
-0.19503273583312974,-0.9874681519741533,0.30864683331167536
-0.46013875367179224,-0.06487251923427173,0.2806998563434222
-0.20453916562459618,-1.0889370729415675,0.42536893986629887
-0.1034801703191622,-0.2662412207623246,-0.009128336156791003
-0.6701115049187351,0.566027040593517,0.11762103051547873
-0.26924785618127317,-1.0584179642820601,0.24180338493452314
-0.2573138740977737,-0.8768116764616634,-0.33995781771897415
-0.9919630714677106,0.9481521224697906,0.2756136961741019
-0.14550874911173015,-0.7267661941185101,0.014296335264408346
-0.6661644246723389,0.5653628810884905,0.11572715734777986
-0.259670761253286,0.06295851748229327,-0.7143588282250781
0.5997125060854706,-0.18433143683897468,0.5173646939163106
1.2972512414995099,0.341415137620065,0.0835921580155382
-0.6536731927748543,0.5731506670262122,0.1167381126090481
-0.669270007456426,-0.08847449843997314,0.9153587144625638
-0.1846780882699247,-1.0255999901390578,0.2056489954366947
-0.8681568552341018,1.1124252773141858,0.5766667833222804
-0.2305871256815217,-0.6422025208410402,0.021246523738784717
-0.27450181161855447,-0.04499253575412118,-0.7156914327798204
0.3097623931563898,-0.5408298378016912,0.2653298823197835
-0.7107026293732551,0.38534207970201856,-0.312012751710879
0.954847096527217,-0.8215400822597282,0.5223286824999529
0.2978546368919131,1.5409253489295476,0.595322140393438
-0.23973828887255866,-0.7848902394379089,-0.4395812125239535
-0.15412953429883725,-0.84597301735071,0.1360625434523305
0.4242930989417184,0.1977209683417901,-0.9736074962538663
-0.12442420111550785,-0.9336786944968836,0.4957548780519914
-0.18355260183763378,-1.0116549141027897,0.5667787553713196
-0.8930564905462575,1.1042174725756477,0.5686339327702757
1.3037887457407547,0.5657909475805147,0.589651687761876
1.0074232526515075,0.9768433547336788,0.6610043058485713
-0.29090815995402564,0.27984523143933,-0.7276628131246723
-0.13955886540759435,-0.973093905819045,0.633905355024164
1.593329128967393,0.4056073011827058,0.8640275938783224
-0.2279781023764116,-0.6725623414518929,-0.009208445496139544
0.400789034218069,-0.62455159487905,-0.5138061732485355
-0.4001417249646966,-0.012280735320092523,-0.4138660705557472
-0.18445156237611504,-0.9935392784365504,0.6622949053730723
-0.21506953497442435,-1.0288982990066688,-0.5286712960115865
-0.6509644909935264,-0.20820412213361272,0.5743411038187652
-0.1944511425041392,-0.6306849450633477,0.05600037633780843
-0.43187485032688094,-0.8826567268500618,0.849643485132179
-0.12519356482379243,-0.9444536542562976,0.370941334246119
-0.49116917266725474,0.5579480044644416,-0.1095600305687201
-0.6119998013172645,-0.29888386651250776,0.8714231326604818
0.9592171771417433,-0.6412342031891114,0.03404514085503799
1.3094483960845227,0.6599704066015766,0.09176361108821995
-0.8931615132282475,1.0861437578728446,0.08007261248952441
-0.44503771332431796,0.36752498010738693,-0.29289532312087674
-0.4920330016984262,-0.4474383779488775,0.605115147528781
-0.18638120060798052,-0.028539852688394957,-1.1912918351955561
-0.278075918082584,0.28594258128256345,-0.5513075408600495
-0.2079185687086166,0.19126765504607843,-0.7741643147329006
0.21043502584494367,-0.7012750325593172,-0.01466253558921366
0.704503432283796,0.0073806452951627145,-0.30681927207948867
0.8423339794569071,0.7998949582105923,0.13192723972128384
1.2240007209394108,0.5132191723102549,0.23807375424911062
-0.931110880480923,1.101567110443591,0.7677739477076337
-0.524314142769602,0.6107523220300901,0.08717066132837309
-0.9174291837873884,0.9918526697474517,0.535876107772025
-0.8449313433249926,1.0628625005719026,0.30706273351984903
-0.2325670532950467,-0.8316417381639252,-0.4043848697139598
-1.0130953056983858,0.8797399381051547,0.39013978647650344
0.6224492975955548,0.5204440446708787,-0.4428758693878985
1.2829935339456338,0.7242780133135528,-0.0012801010935324052
-0.7931696979023216,1.0137417065518626,0.21502059197793882
0.9100174259692745,-0.8221367060309602,0.2848671829407209
0.7510742299326595,-0.39305999490015614,0.8720518756517311
-0.47600769272516513,-0.4461821616194023,0.6543474333844873
0.3094767969508501,1.4585578874713927,0.48570799930143094
0.1139276703346687,-0.9698582523183996,0.026607096838193244
-0.9148603835205885,0.8747696286782692,0.5547396354609012
-0.3027114790371646,-0.6943941768741442,-0.043126171776907134
-0.22490258685073905,-0.8098297099674308,-0.2766940974558993
-0.68910568430546,-0.2987506133850868,0.352140949079118
1.7865620206058357,0.6047383664888358,0.03839814580205868
1.6530670701457288,0.2832527149816554,0.5733287758115618
-0.6937810117380755,0.6277383130524776,-0.28917779162624685
0.1547937126988665,-0.29285347903261283,-0.005236515825975156
-0.13143156167264458,-0.12963922499884198,-0.5950198524635416
-0.5058872917941675,0.3621412874332327,0.1911227951647461
0.04353299689783155,0.07484899238077727,-0.35943333229949037
-0.00034087111676897396,0.22524819046979128,-0.5495683115179396
-0.11918892457419775,-0.8664270196218333,-0.25356810833671795
1.770532762669264,0.626590827812805,0.09966561607905772
1.416827083109034,0.21722938033171094,0.23801341959911557
1.6810296761403598,0.1555671423958913,0.6068610881195954
0.4087373909383505,-0.6156946613994967,0.14272724985073865
0.7898312604132459,0.16476173180633888,-0.3940170770231774
0.4338100862274283,-0.8315270896076452,-0.2741746209744542
1.1005117299383456,0.24598817557220853,0.022582249630312752
1.0870594820595147,0.3546739522846925,-0.004831991116251652
-0.8643431050111042,0.9731419928425238,0.23508081454489446
-0.39921100506021956,-0.5249503392189473,-0.31983602106941356
-0.29358288470716637,-0.6377241797620757,-0.13099677130575793
0.181890010139917,-0.24677733971477722,-0.32249055689624695
-0.5426235871164501,-0.37775011677991244,0.534517518962764
-0.2099165333106261,-0.637414570895758,0.04520414386293471
-0.257048925471205,-0.6565455788831134,0.03836116624121381
-0.17457903710717623,-0.652558844281716,-0.1915901468323936
0.7736882814457922,0.472074656254701,-0.1736146964601762
-0.8313717396708129,1.083873972631105,0.10516211930319706
-0.20830405044867267,-0.9201210435982208,-0.5359904730304974
-0.17233071549899845,-0.969267545220909,0.5824516815772568
-0.31528083323854106,-0.7170305082188233,-0.12723438694394523
1.4707698887876388,0.24215806144827404,-0.036497122679379254
-0.9110648326994871,0.2587338904794239,1.028238776233506
-0.07178704940074379,-1.0571714986375185,-0.5975437368675758
-0.18317945150531711,-0.9646608173147727,0.5106039870926965
-0.8235005393402187,1.1310566019500214,0.5868992716128193
0.5594842679574858,-0.2384865970925607,0.4847409248236915
-0.25302813534296953,-0.987322256632478,0.483850161341198
-0.23104460939659904,0.10421872321374301,-0.1569767004995717
-0.33964787948865793,-0.8875648016065499,0.35999506109684437
-0.8584379907014275,0.7170092879924249,0.10255288985349297
0.20093673354433064,-0.2872738902164691,0.35001142486712455
0.027783135629241243,0.23676217421036655,-0.3404648556373216
-0.18723400340406662,0.10038249722309729,-0.7423819723316761
-0.6515361853871405,0.4415151707260892,0.09413287521370979
-0.46615612289229275,0.34653333541534603,-0.043379142829703066
-0.47585365013698294,0.559312917039643,-0.41962284814756273
1.5573489828477847,0.5836873579460851,0.12739440913229866
1.0762630407346945,0.15212193646156894,-0.4278535384911632
-0.11810042041422468,-0.24270893489412573,-0.07536396622800587
-0.23231367552265808,0.018604956608993223,-0.41312248414109476
0.8963571313685306,0.17750970056934215,0.7381413717799048
1.155010943564221,0.2784887974505607,-0.1945738485127102
-0.037128982421335596,0.3537400487117867,-0.5317508538904244
1.7008677471277436,0.7315628317085097,-0.030704702888837344
1.6761533213434536,0.7029367424018321,0.4594568457232903
1.5080318726326551,0.6179853800036796,0.49732135482169715
-0.3013176777928315,0.049580225479981484,-0.9372228374957191
-0.34704550386332733,-0.7863267156113825,0.19334062586191633
1.8482687491894445,0.27383574162221525,0.523797019746155
1.510215324316102,0.6189056526766038,0.49896734948970756
-0.31610610499500563,1.2688515175912287,0.13075976763443906
1.4207446461282582,0.1518855242035708,0.3610218747108984
1.1114843632581795,0.9925167183620114,-0.24252234669859074
1.2656045781979601,0.3034409162127991,-0.13276276442660626
-0.8405160008158647,1.2319543774337054,0.0858406380162508
1.749143237035783,0.4860850626477977,-0.06074380125808046
1.073639695773719,-0.3666758058712228,1.153386816517406
1.759452189815558,0.5739213217625486,0.08413484768880995
1.4409001741844032,0.7902499831047396,1.1006803222757924
0.8138055536154605,-0.6662903520290683,0.27234919472581276
-0.3926717553559179,0.11294326505221874,0.04603452191609623
-0.4373979197584233,-0.4814575706955058,0.5494032635477778
-0.8843667737589183,1.2253051398800858,0.0894010717636232
-0.2044715265795801,-1.0258270187873204,0.0006909765426872793
1.5832597101672663,0.5990773650242339,-0.01113617352856883
-0.2654214680772755,-0.6722099222114742,0.02817428737608104
0.6733237356830077,-0.5342861348788102,0.3700525173983709
-0.4640349590984225,-0.5726324573608025,0.47247711623909433
1.7595479919827168,0.5100837184715602,0.32033562422093
1.3303877271952456,0.4568074277808676,-0.08348309865617844
-0.9871856322656108,0.9038643979295724,0.40216808901923157
1.3321722707220434,0.451955957249778,-0.08416590166987008
0.40983303836238427,-0.8866373169602896,-0.5887489469127358
0.3229349615322585,1.5518027941794936,0.5967307751372365
-0.29309904670296755,-0.000907036357580594,-0.6250176495139265
1.3986794914727156,1.034797913902614,1.0989440490423907
-0.09939688706591569,-0.1459924465184975,1.077497154072372
-0.17133273778749308,-0.9610371383870903,0.45472753934069476
1.2673967527166348,-0.171137861962506,0.42214860797364406
-0.20400331232945595,-1.0808086104788879,0.6950965911990353
-0.06136249928604107,-0.9751173729827088,0.25153598822574696
0.9173137514816486,1.300877245190182,0.43656526797295836
-0.2530665168885491,-0.6541729641465128,0.01587623227942108
-0.8583556901504581,0.9109576909263469,0.3178868106136281
0.5298747953832464,-0.7507169651807385,0.09557873456788211
0.5784412136964673,1.1318398008373758,0.45269956250869686
-0.4775755586101069,-0.24326609852379494,0.9150438656094699
0.8805284606173185,-0.2566505283527448,0.6492598742167409
-0.263129890871812,-0.7366736765261026,-0.14569723391190245
1.353473834624731,0.42702509733533894,0.02720849773261942
0.5937652912744591,0.10994832310316713,-0.5223979961206064
0.395414802590379,0.16027985101918676,-0.5464355471665308
1.0998392024480164,1.6179654004949031,0.8733822204088962
-0.3941628044714404,1.0547955744400503,-0.30560468732204465
-0.428044516171389,0.05032886489789845,-0.6209263031313887
-0.10551197441114463,-0.27001843968804595,-0.018196619073154542
1.4532980767048063,0.621795774341976,0.7589719436415637
-0.06773143279355734,-0.07391016931368645,-0.5557063044112927
-0.4619651263485494,0.4814930441412128,-0.47671001512105654
1.2917348823384485,0.24845571287468307,-0.35303105999723183
1.2274353112479208,0.3033299202427216,-0.20163006739504252
0.9387979302389312,-0.35927657486441744,-0.19822237291325784
-0.41592908575223214,0.23801443260665142,0.4866716811093285
1.1208439370037013,0.46187756765933663,-0.0375624910483856
1.4030121992319324,0.18783583990618502,0.4895270317028938
-0.19358142981535528,-0.0940032427143739,-0.7096725960147744
-0.4826682900359178,0.20075393922243104,-0.12945922499442228
-0.46089927220990196,0.4742186690337284,-0.38910094230870007
-0.2542482080954231,0.6049185509634376,-0.3469977038925641
-0.3390804717411409,0.7666081669675908,0.04474596346187003
0.8860073727702918,-0.7056730676011512,-0.4288230707672234
1.7585236636592105,0.46977385445074626,0.2747658881095064
1.2940572552922742,0.7644944180881273,0.15805996751741205
1.1073099112878912,-0.18461202333761903,0.5933300996363086
1.379984370026879,0.25306895772509336,0.06045353511622524
0.3260091250556362,-0.6378504160317258,-0.1428487744105791
1.7160794667376935,0.48649934933507155,0.8836279679009417
-0.4578710096482513,-0.5901669109824587,0.6681680456099834
-0.37331716539675014,-0.8492866492016088,0.14036992318071959
0.6826074242454476,-0.6836257961593966,0.28187925347380266
0.9271350202558594,0.030938267194013623,-0.35496475151366297
1.7019889352037476,0.7418741126708487,-0.05153136505160712
1.2356424783313642,0.6861636505535,-0.20153334776316265
-0.7392611462931193,-0.15002732857266254,0.3662792764623224
-0.22042125905282212,-0.8375200635772226,0.30776729015668175
0.8444292578397095,0.8028774042772252,0.12500372555500652
-0.17263107012559595,-0.6782596943237869,-0.06856445952940442
-0.8951490715238717,1.2161532104828527,0.08050616451188287
1.7311345479500706,0.7180941125192531,-0.2730661141546977
-0.3984603634080296,-0.8480492112339708,-0.2690812415381719
-0.44279706281148934,-0.9808313184478742,-0.08678308884640856
-0.3072690230787567,0.08399387297461616,-0.4437120927439895
-0.22755663707106902,-0.9769903162432123,0.2582211025317777
0.14389176120774289,0.6404056161075411,-0.23182536540013665
1.5170205572854207,0.7758680646475794,0.6930174305150547
1.688744432776409,0.7297657036634209,-0.03995026147986298
-0.13515377590318775,-0.9504147083422603,0.48154633893979387
-0.9698972641208722,0.22402320726758496,1.0398292757202519
1.7098884663220666,0.49175132753594525,0.8791624843478079
-0.21542117018399248,-0.7010982766010034,0.036782810396599704
-0.6704851746182208,0.42808895794287494,-0.42362104741062445
0.9019024749579843,0.45207936866563553,-0.13433490468061793
-0.07126254126948384,0.13126703494792472,-0.42791577674768316
0.8504539667290008,0.6131901109503125,-0.2001674539936466
-0.8930099323878761,1.2167914764863839,0.6513638977418872
-0.16452667356970566,-1.0345875710946488,0.49822215049513635
-0.4783218615188722,-0.39278824510854804,0.06713356334759277
-0.2598246653731395,-1.11393949283077,0.7187128171132762
1.2325425507409697,0.6930370392333207,-0.4799971684709933
-0.3033286804736156,0.06459644583205218,-0.5302610722245781
-0.3460450208759215,-0.19932383291754535,-1.1440845318656858
0.7657984282732118,-0.3208458457651053,0.7228843790307812
-0.13060564168247019,-0.8402579188461169,-0.6405575580400888
1.702315503480901,0.7450122371160659,-0.06327458634442305
0.7937789738536978,0.08376392741862275,0.6428080351090714
1.7306782076233056,0.718794958661213,-0.28347019920858824
-0.3968130375853532,-0.3400524556903525,1.256129318354682
-0.8525658632710704,1.077279685534978,0.12338501647650937
-0.27606440289720274,-0.3088340453925867,-0.5431607200865366
0.7130518565219792,-0.6688094044659539,0.6054158049990103
-0.8103750280221523,1.0918518449536865,0.11513108437833261
1.3913009633420557,0.8948719199289361,0.6620075904124278
0.44684852955051363,0.7815524858178913,-0.07139571122326852
-0.28529110636778965,-0.2331854263149911,-0.133054604540764
0.5227617438834965,-0.732450402120388,-0.552307892793987
-0.4283344620234091,0.33864066800511494,-0.4264067160956018
0.6857899685720809,-0.2953120678700866,0.478156046144658
-0.6286572325880214,-0.5489715858244224,0.5072763450385234
0.7224269784062171,0.18116599966346458,-0.4533525903750512
0.20491966735336892,-0.6251715822168024,0.03883780815091975
-0.2950730961245446,-1.0410754532768984,0.4882461051027733
0.3790387037154185,-0.0002656226832509729,-1.1380614816629637
1.546255555342183,0.006248360657420424,-0.06354094459312144
1.7896932471210312,0.5595718317947836,-0.1665402731773651
-0.17475092908701695,-0.7776893291716942,-0.6359039082014559
0.8748180756491751,-0.7294689093192245,-0.3380598392093105
0.5270000024619906,0.2993533055746464,0.035967284765520594
-0.9940645273631805,0.8855718281559776,0.6262025027130869
0.26195085095473175,-0.9389816494215465,0.2469737812333043
0.9788042556706087,0.429555859753461,-0.332638132957346
-0.31174064570615445,0.2813651059934588,-0.525239163985877
-0.4689115898088892,-0.29003556120977153,0.17213250056855706
-0.3623437968523504,-0.7374357660069177,-0.15113746078781215
0.2975182433861774,-0.8389704882341188,-0.0036166888430017863
0.3018555600800921,1.5279063019649008,0.5960578077696261
-0.5026481438420018,-0.29030034361029766,0.5204354821796845
0.2966233831650511,-0.5212919120825484,-0.011335465249385092
0.2822829732881955,0.4617732249687318,-0.14090281059252494
0.45242580063398885,-0.8330813681482166,-0.47017036290590225
-0.6416754689834396,-0.1710003484269684,1.0698915984443031
-0.3644019119434071,-0.040897521690579225,-0.8909205290913411
-0.09721931335978674,-0.10821864011496223,0.2268090497823075
-0.2537471532648712,-0.7568057011555926,-0.3473652140152157
-0.22790469382340028,0.16949802028552,-0.40036039495004255
-0.24343483463035998,-0.6484660331634583,-0.004231036632853186
-0.5831403299987926,0.30693914608749673,-0.8235102949003201
0.946397670609427,0.11452358411735776,-0.09095588846505083
-0.290519015903337,-0.9533622131048253,0.4069908094668139
-0.23328170643944288,0.10692674592371432,-0.1620212880413605
1.0075498944050678,-0.43266785238206823,0.19084800391969037
0.7082770275054472,0.26878494184381146,-0.15763254384567868
1.2682600788008718,-0.2548422833601751,-0.07671521839755523
-0.11147286166834668,-0.278803364033496,-0.0012601956297203553
0.8199976464045517,0.07401105918081599,-0.06667839210737198
0.9746350587832614,-0.5433475249122359,0.008108521486603822
0.7972603387145875,0.07577785958007989,-0.6679586103610594
1.3250452776288428,0.3599632233733432,0.10711969750778923
-0.1416478825845029,-0.11874224371190781,-0.2085502443572464
1.174097486123809,1.0369531198081965,1.1533261707020876
0.17525456394094388,0.10024746947940208,-0.36082106383660656
1.4351314527747183,0.3463833253895208,-0.2496434621020626
1.452735433742608,0.33780109656797774,-0.1573929399351899
-0.16178708615449017,-0.12642492239102657,-0.6194463502776014
1.1166329530168977,-0.1017993368226092,-0.2586611233641798
-0.43513326381620926,0.3315741769819585,-0.31615015967836224
1.2995263434365445,0.928811617724812,0.2831477427406062
1.5663450158156138,0.16179524573219717,-0.3029842456258089
1.539293080309832,0.5480944128054377,0.04093159168130376
-0.5124286112677164,0.5236047919594672,-0.3199501740538395
-0.11608506780076963,-0.371941838884218,0.154191431853071
0.6740381257835616,0.022206432039846975,-0.4796150325887094
-0.18776987598059572,-0.17154399398281284,-0.3026389207234577
0.36661322163488785,0.1180461925823805,0.4941657765717446
0.03931103599464643,0.13047909631688365,0.06247822140845529
0.9224968048843479,0.130733650345541,-0.8881926287962981
0.16131280424596403,0.2565689637018193,-0.7385734527411205
-0.10795441069775905,-0.1906674483585399,-0.8496245438833538
-0.20827736061225377,0.1539084823066665,-0.5413857329213698
-0.15546672282870613,-0.08143084702574532,-0.7529796167805584
1.0792873285139155,0.0633411614969447,-0.855928644398981
-0.45678374385548576,0.4913431542683257,-0.41923591669231464
1.0978882715904066,0.017098497217095217,-0.7624851812119252
-0.46115511775115775,0.5273205203782568,-0.4591449116464714
0.06321775088940663,0.06136077236763819,-0.6110448469256716
-0.6317530198850853,1.123902218640281,0.4346056889214291
1.1651069933525524,0.718890726725446,0.22369627224076785
0.9230234946814891,-0.516972850975805,0.8040786606464098
1.6757809775945982,0.7260550948622596,-0.037841661992414836
-0.4777338612975172,0.4293934204232113,-0.3322868967039914
1.7417479604170139,0.5356621227409449,-0.001219317149026371
1.0796561053957734,1.6033025770860434,0.9100964423428012
1.4448906011347757,0.7624948458321907,1.4159471819753018
-0.3818337870349328,0.18607921006256015,-0.6215571876890764
-0.23741951705802145,0.02948220828743957,-0.6678054763194824
-0.7268569147219774,0.4028004133244803,-0.33487926551590563
-0.865298576255757,1.2283707605246235,0.08652840261585472
1.6571519979636082,0.71534228552011,0.527779423440324
0.5797383452470756,1.0576995115340846,0.2655749329001892
